region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,custcat,income_per_year_employed,age_category,income_age_ratio
1,-1.5235281714243851,-0.6918124307127499,0,8,-0.2480123741108602,4,-1.0902998117814928,0.0,1,1,1,2.9705370500306305,2,-0.11324258498365965
2,1.5679327925431918,0.02517419715629097,1,11,-0.11715979308383766,2,0.6959381614656966,0.0,0,2,4,-0.5019211588135416,2,-0.11209001722740304
2,-1.2424862656091509,-0.6918124307127499,0,1,-0.27605221290236504,2,0.19976094667481067,0.0,0,2,1,-0.5013724138374284,2,-0.1616504307464347
3,-0.63356213634281,-0.6121472498384121,1,1,-0.29474543876336823,3,-0.9910643688233156,0.0,0,4,2,0.9270107589851662,2,-0.2157533171871833
2,0.8184877103692338,1.6981429955173863,1,15,-0.3227852775548731,2,0.6959381614656966,0.0,0,2,2,-0.5864278851349706,3,-0.5727329304779375
3,1.6616134278149366,0.9014911867740076,0,30,0.30343778878873484,1,2.2837052487965313,0.0,0,1,2,-0.5222247229297291,3,0.16898428936912346
3,-0.5398815010710653,-1.249468696833115,0,2,-0.4255980197903908,3,-0.8918289258651384,0.0,0,3,1,0.026886083167521377,2,-0.2808082049317272
3,-1.1019653127015336,-1.5681294203304665,1,1,-0.5564506008174134,3,-1.0902998117814928,0.0,1,2,1,0.5620953498699048,2,-0.5005053510858604
1,-0.4930411834351928,-0.21382134546672266,1,1,-0.48167769737340044,4,-1.0902998117814928,0.0,0,4,2,1.145960004454323,2,-0.5811850940238188
3,1.2868908867279576,-1.0901383350844394,1,9,-0.40690479392938755,2,-0.09794538219972089,0.0,1,6,3,-0.526016051855602,2,-0.28958545169091177
1,-0.11831864234821379,0.9811563676483455,1,18,-0.19193269652785053,4,-0.693358039948784,0.0,1,3,3,0.08040700983775978,3,-0.3741070871497254
2,1.0058489809127233,0.9811563676483455,1,20,-0.5284107620259085,2,-1.0902998117814928,0.0,1,3,1,0.7810445953390617,3,-0.7290979560767428
3,-1.0551249950656614,-0.6918124307127499,0,7,-0.3695183422073811,3,-0.09794538219972089,0.0,1,1,4,-0.49947674937449194,2,-0.3230099166223516
1,-1.0551249950656614,-1.6477946012048044,0,2,-0.5471039878869117,3,-1.0902998117814928,0.0,1,1,2,0.6350784316929571,1,-0.45440264083559834
1,1.6616134278149366,-0.21382134546672266,0,2,-0.3508251163463779,3,0.5967027185075194,0.0,0,1,3,-0.5894154966715868,2,-0.3900361646015788
3,-0.8209234068862995,2.1761340807634135,1,11,-0.18258608359734893,3,-0.2964162681160753,0.0,0,2,4,-0.28126470675203263,4,-0.4885787803906839
1,-0.8677637245221719,0.7421608250253319,1,10,0.16323859483121067,2,0.39823183259116507,0.0,1,2,1,-0.31826307462066333,3,0.055710288462888766
2,-0.63356213634281,0.10483937803062884,0,4,0.3408242405107413,2,0.7951736044238739,0.0,0,1,1,-0.33559655655363824,2,0.4755319111542792
2,1.3805715219997023,1.857473357266062,1,27,0.4716768215377638,3,1.2913508192147598,0.0,0,2,3,-0.37792674401100856,3,0.11241244987973817
3,-1.3361669008808956,-0.13415616459238477,0,9,-0.4162514068598892,4,-0.8918289258651384,0.0,1,1,1,0.05121377710853885,2,-0.49687476265365227
3,1.708453745450809,1.9371385381404,0,30,3.5747523144642988,4,2.978353349503772,0.0,1,1,4,0.047738392259822085,4,2.775092212195254
1,-0.02463800707646903,0.10483937803062884,0,12,1.3689516628659184,3,0.5967027185075194,0.0,0,1,1,0.15663378418628104,2,1.8377061756416715
1,-0.5398815010710653,-0.21382134546672266,0,2,0.41559714395475417,4,0.10052550371663348,0.0,0,3,4,-0.06668197045177635,2,0.729550422014399
1,1.3337312043638299,-1.4087990585817909,1,0,-0.5097175361649053,3,-0.9910643688233156,0.0,1,5,2,0.08770531802006498,2,-0.42587658886824875
2,1.2868908867279576,1.6981429955173863,1,19,1.0605134361593653,3,1.5890571480892912,0.0,0,2,2,-0.2537512433663582,3,0.6781872743125045
1,0.11588294583114811,-0.8511427924614257,1,7,1.0231269844373587,4,-0.49488715403242967,0.0,0,3,4,1.1980907771850748,2,2.2759188349210464
2,-0.3056799128917033,-0.3731517072153984,1,9,0.3875573051632493,3,0.10052550371663348,0.0,0,3,1,-0.08352422010325002,2,0.7764151209268015
1,1.708453745450809,2.1761340807634135,1,49,-0.3134386646243715,2,3.2760596783783034,1.0,1,2,3,-0.6802388873847185,4,-0.5966194796293414
1,-1.1956459479732786,-1.1698035159587772,1,2,-0.5844904396089182,3,-0.8918289258651384,0.0,1,2,4,-0.3866847138297748,2,-0.6403502388449884
3,1.708453745450809,1.7778081763917242,0,41,5.574927481591644,4,2.581411577671063,0.0,1,1,3,0.5428892757059437,3,4.671570419630641
3,0.7716473927333615,-1.4884642394561287,1,4,-0.4162514068598892,4,-1.0902998117814928,0.0,1,2,3,1.656841577215689,2,-0.17217387547747282
3,-1.0551249950656614,1.0608215485226833,0,3,1.6119635990589603,2,2.3829406917547087,0.0,1,2,1,-0.24477316584050648,3,1.4842163251879186
1,-1.5235281714243851,-0.6918124307127499,0,6,-0.12650640601433927,4,-1.0902998117814928,0.0,0,2,1,3.91931711373031,2,0.09652474665503247
3,0.16272326346702048,-1.4087990585817909,1,2,-0.48167769737340044,2,-0.693358039948784,0.0,0,4,1,-0.37208809746516436,2,-0.35931580094443305
2,-0.3525202305275757,-1.0104731542101013,0,4,-0.5097175361649053,3,-0.5941225969906069,0.0,0,2,2,-0.47183164262333577,2,-0.5138592395721431
2,0.49060548691812716,0.02517419715629097,0,9,-0.2386657611803586,4,-0.39565171107425245,0.0,0,3,2,-0.2772100910951964,2,-0.27690720637208965
2,1.240050569092085,0.34383492065364246,0,27,1.1446329525338796,3,-0.1971808251578981,0.0,1,1,1,0.7080615135160093,2,1.3789818778775376
2,-0.5867218187069376,-0.6918124307127499,1,7,-0.46298447151239724,1,-0.693358039948784,0.0,0,2,3,-0.3428948647359435,2,-0.48436940249826865
3,-0.5867218187069376,-1.3291338777074528,1,5,-0.5471039878869117,5,-1.0902998117814928,0.0,0,3,4,0.6350784316929571,2,-0.5314863723740364
2,1.708453745450809,1.5388126337687107,1,39,-0.01434705084831994,3,0.9936444903402282,0.0,0,2,4,-0.49947674937449194,3,-0.2727504046282136
3,0.959008663276851,1.4591474528943726,0,26,-0.0704267284313296,2,0.894409047382051,0.0,0,1,1,-0.5083231835348619,3,-0.3149419423285558
1,-1.2893265832450234,-0.9308079733357635,0,1,-0.40690479392938755,2,-0.1971808251578981,0.0,1,1,3,-0.5034576447466584,2,-0.3326914857749067
3,-1.5235281714243851,-0.4528168880897363,0,7,-0.40690479392938755,5,-0.7925934829069612,0.0,1,3,4,-0.13124392744909186,2,-0.433272231970895
3,0.06904262819527573,-0.3731517072153984,0,7,0.8829277904798346,3,0.19976094667481067,0.0,0,1,1,0.14504916802389184,2,1.5391657717294465
3,0.06904262819527573,0.9014911867740076,1,13,-0.27605221290236504,1,-0.09794538219972089,0.0,0,3,3,-0.4331284931717172,3,-0.4539242164839447
2,-1.383007218516768,-0.9308079733357635,0,9,-0.3040920516938699,2,-0.8918289258651384,0.0,1,1,1,0.34314610440074794,2,-0.13744650786504717
1,0.5842861221898719,0.42350010152798034,0,9,-0.051733502570326384,3,0.19976094667481067,0.0,0,5,4,-0.3762585592836245,2,-0.12045226413981762
2,0.35008453401051,0.10483937803062884,1,3,-0.21062592238885375,4,0.6959381614656966,0.0,1,4,4,-0.5403333071414638,2,-0.2550888307071401
2,-0.6804024539786824,-1.0104731542101013,0,7,-0.3508251163463779,4,-0.8918289258651384,0.0,1,4,1,0.22150763469566087,2,-0.20171209620528302
3,-1.383007218516768,-0.6918124307127499,0,12,-0.48167769737340044,3,-1.0902998117814928,0.0,0,1,3,1.145960004454323,2,-0.5166412996734521
2,1.5679327925431918,0.7421608250253319,0,18,0.17258520776171227,1,2.1844698058383543,0.0,0,4,3,-0.545530244856418,3,0.06615119637250688
1,-0.63356213634281,-0.6918124307127499,0,9,-0.21997253531935537,1,-0.09794538219972089,0.0,0,1,3,-0.3933195394500523,2,-0.06483473922088448
1,-0.3525202305275757,-0.13415616459238477,1,1,-0.28539882583286663,2,-0.1971808251578981,0.0,1,3,3,-0.4085796383766905,2,-0.3105045564669681
1,1.6616134278149366,0.42350010152798034,1,23,0.6025294025647864,1,1.8867634769638226,0.0,0,2,2,-0.4172905223362161,2,0.6726124430375616
2,-1.3361669008808956,-0.3731517072153984,0,5,-0.19193269652785053,4,-0.9910643688233156,0.0,0,1,1,1.3284177090119538,2,-0.11585922529516096
1,1.2868908867279576,-1.0104731542101013,0,10,-0.5377573749564101,3,-0.39565171107425245,0.0,0,2,4,-0.5691424183874055,2,-0.5689440295780596
2,0.8184877103692338,1.2201519102713592,0,25,-0.37886495513788276,1,-0.39565171107425245,0.0,0,1,2,-0.4140533695134194,3,-0.5905269589955825
2,0.6779667574616166,0.8218260058996697,1,17,-0.38821156806838436,4,0.4974672755493422,0.0,0,4,4,-0.5970477143785726,3,-0.5675315990650874
2,0.16272326346702048,-0.8511427924614257,1,6,-0.5003709232344037,4,-0.8918289258651384,0.0,0,2,4,-0.167735468360618,2,-0.5239285022613968
3,-0.9146040421580443,-1.8071249629534802,0,0,-0.5284107620259085,2,-1.0902998117814928,0.0,1,1,1,0.7810445953390617,1,-0.34763846972972845
3,0.35008453401051,0.7421608250253319,1,15,1.0137803715068572,3,1.390586262172937,0.0,0,2,4,-0.22949038374935452,3,1.005832908238141
3,0.39692485164638236,-0.8511427924614257,0,12,-0.444291245651394,1,-0.39565171107425245,0.0,1,3,1,-0.4779135661085902,2,-0.4208666370890368
2,1.708453745450809,1.9371385381404,1,43,0.17258520776171227,2,0.4974672755493422,0.0,1,2,4,-0.3394603667677998,4,-0.1616504307464347
3,1.1932102514562128,2.7337903468837785,0,39,-0.5844904396089182,1,1.7875280340056454,1.0,0,1,3,-0.7151085820335101,4,-0.8310799820184955
3,0.35008453401051,-1.6477946012048044,1,1,-0.4910243103039021,1,-0.693358039948784,0.0,0,4,2,-0.3866847138297748,1,-0.3022636970097338
3,-0.5398815010710653,-0.21382134546672266,0,11,-0.26670559997186344,3,-0.39565171107425245,0.0,1,1,1,-0.304578746778841,2,-0.26715470997299584
3,1.3337312043638299,0.2641697397793046,0,4,-0.3695183422073811,2,-0.39565171107425245,0.0,1,1,3,-0.4049304842855379,2,-0.48652086230994757
2,1.3337312043638299,-0.29348652634106054,0,0,-0.45363785858189565,2,-0.8918289258651384,0.0,0,2,2,-0.0460969986555309,2,-0.5298048366791189
1,-0.5398815010710653,-1.249468696833115,0,7,-0.21062592238885375,2,-0.39565171107425245,0.0,1,1,1,-0.24984143541155182,2,0.1902373711445073
3,-0.11831864234821379,1.0608215485226833,1,21,-0.12650640601433927,3,-0.09794538219972089,0.0,1,3,1,-0.3269712832472775,3,-0.31655553718731505
2,-0.11831864234821379,-0.6918124307127499,1,12,-0.33213189048537467,4,-0.39565171107425245,0.0,1,5,2,-0.3684389433740118,2,-0.2584661222719849
1,-1.5703684890602576,-0.13415616459238477,0,9,0.5277564991207735,4,-0.8918289258651384,0.0,0,1,1,2.5083108651512984,2,0.847653153407426
2,0.3032442163746376,0.5031652824023182,1,22,0.04173262673468972,1,0.9936444903402282,0.0,1,5,4,-0.4795722725136596,2,-0.026511861325354286
1,0.7716473927333615,0.9811563676483455,1,5,0.7053421448003041,5,-0.09794538219972089,0.0,0,2,2,0.26352819695741814,3,0.5725352299889876
1,0.44376516928225473,1.9371385381404,0,43,0.6212226284257896,2,0.19976094667481067,0.0,1,1,2,-0.0009169956222127265,4,0.22561233535576594
3,-1.5235281714243851,-1.3291338777074528,0,4,-0.5190641490954069,4,-1.0902998117814928,0.0,0,2,4,0.8540276771621139,2,-0.4675880159671733
2,0.06904262819527573,0.9014911867740076,1,16,-0.39755818099888596,1,0.4974672755493422,0.0,1,4,3,-0.6013408368387522,3,-0.5845340644853946
2,-0.3525202305275757,1.2201519102713592,0,33,0.04173262673468972,4,1.0928799332984054,0.0,1,1,2,-0.491399570358502,3,-0.1701430352662198
3,0.20956358110289286,1.6981429955173863,1,9,-0.15454624480584409,1,1.0928799332984054,0.0,0,2,1,-0.5580362972404193,3,-0.4205939866520729
2,0.06904262819527573,-0.6918124307127499,0,1,0.22866488534472193,2,0.10052550371663348,0.0,0,1,4,-0.17896363479493374,2,0.7096907929835169
3,-1.3361669008808956,-1.1698035159587772,0,5,-0.4349446327208924,3,-0.693358039948784,0.0,0,5,4,-0.29910501564211206,2,-0.32480279979875076
1,1.6616134278149366,1.1404867293970211,0,23,0.8642345646188314,1,1.8867634769638226,0.0,1,1,4,-0.3513703193992657,3,0.6803003151989748
2,-0.7740830892504271,0.34383492065364246,0,11,-0.48167769737340044,2,-1.0902998117814928,0.0,1,1,1,1.145960004454323,2,-0.6352054436431476
2,1.1932102514562128,-0.13415616459238477,0,15,0.06977246552619455,3,0.39823183259116507,0.0,1,1,3,-0.36387750076007097,2,0.19535743175403159
3,1.6147731101790643,0.9014911867740076,1,16,0.9857405327153523,2,2.3829406917547087,0.0,1,2,2,-0.3806027903445205,3,0.9024088204541876
2,1.1463699338203404,1.0608215485226833,1,13,-0.09846656722283444,1,0.6959381614656966,0.0,1,2,1,-0.49423872914795713,3,-0.2875108297296499
3,0.5842861221898719,0.2641697397793046,1,5,-0.33213189048537467,1,0.0012900607584562936,0.0,1,2,1,-0.49615933656435324,2,-0.4391887464530119
1,-1.2893265832450234,1.6981429955173863,1,1,-0.4349446327208924,1,-0.1971808251578981,0.0,0,2,3,-0.5253525692935742,3,-0.6741588930285138
2,1.0526892985485956,1.299817091145697,1,10,0.17258520776171227,2,0.5967027185075194,0.0,0,4,3,-0.3623570198887574,3,-0.054819322856172456
1,-0.9146040421580443,-1.4087990585817909,1,5,-0.5003709232344037,3,-0.8918289258651384,0.0,0,5,3,-0.167735468360618,2,-0.40368965956031017
2,-0.11831864234821379,-0.6918124307127499,0,4,-0.22931914824985697,2,0.29899638963298786,0.0,1,1,1,-0.49372656717025154,2,-0.08097068780847627
2,0.16272326346702048,-1.3291338777074528,0,4,-0.5564506008174134,1,-1.0902998117814928,0.0,1,1,3,0.5620953498699048,2,-0.5527858245096575
1,1.240050569092085,0.7421608250253319,0,10,-0.3227852775548731,4,0.7951736044238739,0.0,0,2,2,-0.5946864970254738,3,-0.48721692283725543
1,0.6779667574616166,-0.6121472498384121,0,10,0.24735811120572515,3,-0.1971808251578981,0.0,0,1,4,0.007423928014707504,2,0.6926056709495962
2,0.5842861221898719,1.0608215485226833,0,31,-0.48167769737340044,1,-0.9910643688233156,0.0,0,1,1,0.1971799407546434,3,-0.6844551649844057
3,-0.21199927761995854,1.6184778146430485,0,5,-0.20127930945835215,2,1.4898217051311142,0.0,1,1,3,-0.6002278050898167,3,-0.45522059214649013
2,1.3805715219997023,-0.6918124307127499,1,9,-0.26670559997186344,2,-0.49488715403242967,0.0,0,5,2,-0.24071855018367028,2,-0.14551448215884302
1,0.02220231055940335,1.299817091145697,0,34,0.023039400873686503,1,0.9936444903402282,0.0,1,1,2,-0.48620709813393703,3,-0.20171209620528302
1,1.1932102514562128,0.34383492065364246,0,5,2.2475332783330697,3,0.6959381614656966,0.0,1,1,3,0.4699061938828914,2,2.7449250039662783
2,0.5842861221898719,0.02517419715629097,0,21,-0.39755818099888596,4,-0.5941225969906069,0.0,0,1,3,-0.3258654789772313,2,-0.4924373767920645
3,-0.02463800707646903,0.2641697397793046,0,17,-0.45363785858189565,1,-0.49488715403242967,0.0,0,1,1,-0.44924164110667675,2,-0.5930181229880527
1,0.724807075097489,-1.0901383350844394,0,8,-0.3227852775548731,5,-0.9910643688233156,0.0,0,5,4,0.8175361362505877,2,-0.11842913988681404
2,0.6311264398257442,0.7421608250253319,1,5,0.023039400873686503,5,-0.7925934829069612,0.0,0,2,4,0.7080615135160093,3,-0.10090333018138363
1,-0.02463800707646903,-0.21382134546672266,1,11,-0.444291245651394,3,-0.8918289258651384,0.0,1,3,3,-0.021769304714513434,2,-0.5265711141888931
1,1.0526892985485956,2.2557992616377516,0,2,-0.6405701171919278,3,1.2913508192147598,1.0,1,1,2,-0.7253262134887375,4,-0.8677134382291971
1,-0.5867218187069376,-0.5324820689640741,1,0,-0.5097175361649053,2,-0.9910643688233156,0.0,0,5,3,0.08770531802006498,2,-0.5862563921513476
2,-0.44620086579932045,-0.21382134546672266,1,15,-0.18258608359734893,4,-0.1971808251578981,0.0,1,2,3,-0.32829824837133303,2,-0.14427325534441285
1,0.11588294583114811,-0.3731517072153984,1,1,-0.2386657611803586,1,0.894409047382051,0.0,1,4,4,-0.5708801108117639,2,-0.18781683386144823
1,-0.02463800707646903,1.9371385381404,1,44,-0.5938370525394198,3,0.10052550371663348,1.0,1,2,3,-0.6730029579048261,4,-0.8232243228376943
2,0.06904262819527573,0.6624956441509939,0,9,0.30343778878873484,2,0.9936444903402282,0.0,1,1,3,-0.3866847138297748,2,0.23529390450832113
2,0.5842861221898719,0.10483937803062884,1,1,-0.1638928577363457,2,0.10052550371663348,0.0,0,2,2,-0.4147551299155642,2,-0.19317181868498592
3,-1.0551249950656614,0.10483937803062884,1,1,0.42494375688525576,3,0.9936444903402282,0.0,0,5,4,-0.34355834729797124,2,0.5869825327941569
1,1.708453745450809,1.6981429955173863,1,29,-0.5844904396089182,5,1.9859989199219998,1.0,0,2,3,-0.7173893033404805,3,-0.8093935097626157
1,-0.25883959525583095,-1.1698035159587772,0,4,-0.28539882583286663,4,-0.8918289258651384,0.0,1,2,2,0.39180149228278277,2,-0.00925536075251315
1,-0.5398815010710653,0.10483937803062884,0,14,0.5651429508427799,4,0.0012900607584562936,0.0,1,1,3,0.08770531802006498,2,0.7727335688606194
2,-0.4930411834351928,0.7421608250253319,1,20,2.630744408483636,3,1.7875280340056454,0.0,0,2,4,0.12176408953748939,3,2.812109976602082
2,0.6779667574616166,0.8218260058996697,0,30,1.2754855335609023,3,1.0928799332984054,0.0,0,1,4,-0.07254014424359324,3,1.255209977925559
2,-0.3525202305275757,-0.13415616459238477,0,7,-0.12650640601433927,1,0.7951736044238739,0.0,0,1,3,-0.518054261111269,2,-0.08419787752599452
3,-0.0714783247123414,0.7421608250253319,0,8,-0.2573589870413618,4,0.29899638963298786,0.0,0,1,1,-0.5083231835348619,3,-0.4141305674699284
1,0.5842861221898719,-0.7714776115870878,0,2,0.09781230431769938,3,-0.1971808251578981,0.0,0,1,4,-0.10934900290217611,2,0.5281613713731104
2,0.3032442163746376,-0.4528168880897363,1,8,0.07911907845669616,2,0.39823183259116507,0.0,1,2,2,-0.3593160581461302,2,0.3358746507043093
3,1.474252157271447,1.857473357266062,1,30,-0.5657972137479149,1,1.7875280340056454,1.0,1,2,3,-0.7102430432453066,3,-0.7969103143717755
1,-0.8677637245221719,-0.054490983718046906,1,7,-0.4910243103039021,2,0.5967027185075194,0.0,0,3,3,-0.6502347315241302,2,-0.6114891925907594
1,-0.3056799128917033,-0.29348652634106054,1,19,-0.29474543876336823,2,-0.49488715403242967,0.0,0,2,2,-0.27199701382212127,2,-0.2915872798991468
3,1.4274118396355748,1.5388126337687107,0,26,2.6494376343446393,1,2.8791179065455945,0.0,1,1,2,-0.108992987868893,3,2.215095439081621
2,-1.6172088066961299,-1.6477946012048044,0,1,-0.5564506008174134,3,-1.0902998117814928,0.0,1,1,1,0.5620953498699048,1,-0.4797591314732425
1,-0.3525202305275757,-0.6918124307127499,1,3,-0.5938370525394198,4,-0.9910643688233156,0.0,0,3,4,-0.24071855018367028,2,-0.7102726827245524
1,-0.9614443597939166,-0.5324820689640741,1,5,-0.40690479392938755,3,-0.2964162681160753,0.0,0,2,2,-0.47588625828017206,2,-0.41890355394289663
2,-1.1019653127015336,1.7778081763917242,0,13,-0.6405701171919278,2,-0.49488715403242967,1.0,1,1,3,-0.6577647320296832,3,-0.8612950765365435
3,0.5842861221898719,0.5828304632766561,0,18,-0.3601717292768795,2,-0.5941225969906069,0.0,1,1,4,-0.2772100910951964,2,-0.512360333721642
2,1.099529616184468,-1.3291338777074528,1,4,-0.5564506008174134,3,-0.8918289258651384,0.0,0,4,1,-0.3137016320067226,2,-0.5527858245096575
3,-1.2893265832450234,-1.249468696833115,1,1,-0.4910243103039021,4,-0.9910643688233156,0.0,0,2,1,0.16068839984311728,2,-0.4241699019984073
1,0.44376516928225473,0.8218260058996697,0,15,-0.29474543876336823,5,-0.2964162681160753,0.0,1,1,2,-0.3785754825161024,3,-0.4651303868746017
1,-0.4930411834351928,-0.21382134546672266,1,8,0.15389198190070905,4,0.0012900607584562936,0.0,1,4,2,-0.17989931533112674,2,0.34725256316991876
1,-0.6804024539786824,0.18450455890496673,1,4,-0.48167769737340044,3,-0.8918289258651384,0.0,0,2,4,-0.11908008047858318,2,-0.621524965492798
2,-0.8677637245221719,2.096468899889076,1,1,2.4064256981515975,1,2.3829406917547087,0.0,1,3,4,-0.07245200042496643,4,1.6871021493407259
2,0.25640389873876523,0.2641697397793046,0,14,-0.4910243103039021,3,-0.49488715403242967,0.0,0,1,1,-0.4909462592912781,2,-0.6403502388449884
1,-1.0551249950656614,0.2641697397793046,1,3,0.2006250465532171,3,-0.2964162681160753,0.0,1,2,3,0.05121377710853885,2,0.23529390450832113
2,-1.6172088066961299,-1.249468696833115,1,3,-0.444291245651394,2,-0.39565171107425245,0.0,1,5,1,-0.4779135661085902,2,-0.3217686898079216
3,-1.5235281714243851,-0.8511427924614257,1,4,-0.39755818099888596,2,-0.8918289258651384,0.0,1,3,4,0.09986916499057366,2,-0.33498174944540354
1,-0.5867218187069376,-1.1698035159587772,1,2,-0.2480123741108602,5,-0.9910643688233156,0.0,1,2,1,1.109468463542797,2,0.06963149900904625
3,-0.44620086579932045,0.02517419715629097,0,20,-0.26670559997186344,3,0.19976094667481067,0.0,0,1,4,-0.49615933656435324,2,-0.3149419423285558
1,0.06904262819527573,0.7421608250253319,1,15,-0.21997253531935537,1,0.39823183259116507,0.0,0,3,3,-0.5052822217922348,3,-0.3723669358314557
3,-1.4298475361526404,-0.9308079733357635,0,3,-0.29474543876336823,4,-0.39565171107425245,0.0,0,1,2,-0.3319474024624856,2,-0.11969696441869625
1,-0.16515895998408617,-1.1698035159587772,1,3,0.12585214310920423,4,-0.9910643688233156,0.0,1,3,4,2.569130100003843,2,0.8585000966246403
3,-1.1019653127015336,-1.5681294203304665,0,1,-0.5097175361649053,4,-1.0902998117814928,0.0,0,2,1,0.9270107589851662,2,-0.37948573667892266
1,1.708453745450809,0.9811563676483455,1,6,2.4998918274566133,1,2.0852343628801773,0.0,0,2,3,0.011404823386874001,3,2.4658198642664133
3,-1.5235281714243851,-1.3291338777074528,1,2,-0.3040920516938699,4,-1.0902998117814928,0.0,1,2,1,2.532638559092317,2,0.02229938315211066
1,0.8653280280051062,0.10483937803062884,0,12,-0.22931914824985697,2,0.10052550371663348,0.0,0,1,3,-0.4540537124356693,2,-0.2798556355160018
2,-0.44620086579932045,-1.249468696833115,0,2,-0.5938370525394198,2,-0.49488715403242967,0.0,1,1,4,-0.6056339592989317,2,-0.6494525688174759
3,-1.008284677429789,-0.4528168880897363,0,13,-0.09846656722283444,5,-0.693358039948784,0.0,1,1,1,0.22637317348386435,2,0.05484021280375392
3,-0.63356213634281,0.7421608250253319,0,27,-0.26670559997186344,3,-0.9910643688233156,0.0,0,1,1,1.0364853817197446,3,-0.4245714753795465
3,1.3805715219997023,0.42350010152798034,1,18,-0.37886495513788276,1,0.39823183259116507,0.0,1,4,1,-0.5828267462292278,2,-0.5169846177285072
3,-0.44620086579932045,0.2641697397793046,0,18,-0.4162514068598892,1,-0.1971808251578981,0.0,0,1,1,-0.5107559529289637,2,-0.5456860071311171
1,-0.7272427716145548,-0.3731517072153984,0,5,-0.29474543876336823,3,-0.09794538219972089,0.0,1,4,4,-0.44639814441227216,2,-0.27416596414099303
2,1.474252157271447,1.4591474528943726,1,32,0.14454536897020745,1,0.9936444903402282,0.0,0,4,2,-0.4430807316021334,3,-0.11082219269552085
1,-0.0714783247123414,1.0608215485226833,0,2,-0.27605221290236504,2,0.0012900607584562936,0.0,0,1,1,-0.4596677956528271,3,-0.47146064362819534
1,0.06904262819527573,0.9811563676483455,1,35,0.9857405327153523,2,1.0928799332984054,0.0,0,3,3,-0.1709086458311855,3,0.8683609540948353
2,-0.63356213634281,-1.4884642394561287,1,3,-0.5751438266784166,1,-0.5941225969906069,0.0,0,4,1,-0.5569785714168969,2,-0.5657507084182963
2,-1.4298475361526404,2.1761340807634135,0,0,-0.6218768913309246,2,0.29899638963298786,1.0,0,1,1,-0.698079196274798,4,-0.8512868421204625
1,-0.3525202305275757,-0.8511427924614257,1,0,-0.33213189048537467,4,-0.5941225969906069,0.0,1,3,3,-0.24071855018367028,2,-0.21474290674431712
1,-0.7272427716145548,-0.054490983718046906,1,7,-0.09846656722283444,4,0.29899638963298786,0.0,1,4,1,-0.4256090241354027,2,-0.06601541838583032
3,1.708453745450809,-0.054490983718046906,0,20,0.9670473068543491,4,0.10052550371663348,0.0,0,1,4,0.26454893936053786,2,1.41455625445612
2,-0.25883959525583095,0.10483937803062884,0,18,-0.22931914824985697,4,-0.49488715403242967,0.0,0,1,1,-0.199013931999069,2,-0.2798556355160018
3,1.6616134278149366,0.8218260058996697,0,17,0.8829277904798346,2,2.0852343628801773,0.0,0,1,4,-0.3712034540491274,3,0.825124886725519
2,0.959008663276851,0.18450455890496673,0,24,0.08846569138719777,2,0.7951736044238739,0.0,0,1,3,-0.4341237170147588,2,0.11669468238952208
1,-1.2893265832450234,-1.0104731542101013,1,2,-0.5284107620259085,5,-1.0902998117814928,0.0,0,2,1,0.7810445953390617,2,-0.5505824329094208
2,-0.16515895998408617,1.857473357266062,0,6,-0.6405701171919278,2,1.8867634769638226,1.0,1,1,2,-0.7304114862867307,3,-0.8624470901736865
2,0.49060548691812716,0.42350010152798034,0,22,0.6212226284257896,3,1.0928799332984054,0.0,1,2,3,-0.29466256718331757,2,0.6952714346712009
3,1.1463699338203404,0.2641697397793046,1,23,0.3688640793022461,4,0.0012900607584562936,0.0,0,3,4,-0.040015075170276505,2,0.4482884258645315
2,0.3032442163746376,-0.7714776115870878,1,0,-0.1732394706668473,4,-0.693358039948784,0.0,1,6,4,0.10960024256698073,2,0.04559565892544615
3,1.6616134278149366,1.4591474528943726,1,39,4.023389735128376,4,2.3829406917547087,0.0,0,4,4,0.2782722538913681,3,3.572208072422284
2,1.708453745450809,1.6981429955173863,1,40,1.350258437004915,2,3.1768242354201264,1.0,1,2,3,-0.38336730101963606,3,0.9402043442348269
3,0.44376516928225473,1.9371385381404,0,11,0.08846569138719777,3,1.390586262172937,1.0,1,1,1,-0.507387502998669,4,-0.2342621993905974
3,-1.4298475361526404,-0.8511427924614257,0,4,-0.40690479392938755,1,-0.1971808251578981,0.0,0,1,3,-0.5034576447466584,2,-0.3521587269741303
2,-0.8677637245221719,-0.29348652634106054,1,19,-0.5564506008174134,4,-1.0902998117814928,0.0,1,4,2,0.5620953498699048,2,-0.6839456087132186
2,1.6147731101790643,1.0608215485226833,0,12,-0.11715979308383766,3,1.2913508192147598,0.0,0,1,3,-0.5618441102051003,3,-0.30687396803475997
3,1.0058489809127233,1.2201519102713592,1,19,0.49037004739876705,3,1.5890571480892912,0.0,1,2,2,-0.4127501001951506,3,0.2782664833784337
1,-0.7272427716145548,-0.6918124307127499,0,13,-0.3134386646243715,3,-0.2964162681160753,0.0,1,1,2,-0.3947939451434473,2,-0.22619422509680154
1,1.708453745450809,0.8218260058996697,1,21,-0.13585301894484086,1,1.2913508192147598,0.0,0,3,3,-0.5676827567509445,3,-0.29104832615077586
